,label,message
4778,0,sorry completely forgot pop em round week still
4779,0,u r beautiful girl ive ever seen u r baby come c common room
4780,0,cant see join denis mina denis want alone time
4781,0,sen told going join uncle finance cbe
4782,0,yup hey one day fri ask miwa jiayin take leave go karaoke
4783,0,call senthil hsbc
4784,0,especially since talk boston personal statement lol woulda changed realized said nyc say boston
4785,0,indeed way either
4786,1,urgent landline complimentary ibiza holiday cash await collection sae c po box
4787,0,holy living christ taking long
4788,0,ü thk wat eat tonight
4789,0,thanx yup coming back sun finish dinner going back hotel time fly tog exactly mth today hope haf many mths come
4790,0,opposite side dropped
4791,0,yup izzit still raining heavily co e mrt ca c outside
4792,0,send resume
4793,0,gd luck ur exam
4794,0,u ask next sat make ok lor
4795,0,sorry uncle keep touch
4796,0,saw guy doll last night patrick swayze great
4797,1,urgent attempt contact prize yesterday still awaiting collection claim call
4798,1,santa calling would little one like call santa xmas eve call book time last c
4799,0,come home want u miserable
4800,0,dont know getting message
4801,0,cool tyler take gon na buy drop place later tonight total order quarter got enough
4802,0,guy car shop flirting got phone number paperwork called texted nervous course may address call bos tell knowing may get fired
4803,0,reverse cheating mathematics
4804,0,plan manage
4805,0,er hello thing quite go plan limping slowly home followed aa exhaust hanging
4806,0,sorry delay yes master
4807,0,call u finish come n pick u
4808,1,private account statement show unredeemed bonus point claim call identifier code expires
4809,0,oga left phone home saw ur message hope good great weekend
4810,0,worry though understand important put place poorly thought punishment face worst thing ever happened brb gon na go kill
4811,0,honey pls find much sell predicte nigeria many time used important reply monday
4812,0,e admin building might b slightly earlier call u reaching
4813,0,fyi usf swing room whenever
4814,0,call lt gt min thats ok
4815,0,ummmmmaah many many happy return day dear sweet heart happy birthday dear
4816,0,ü home work meh
4817,0,anything valuable situation getting loosing
4818,0,mark taking forever pick prescription pain coming back
4819,0,ur paper
4820,0,got smaller capacity one quite ex
4821,1,check choose babe video fgkslpopw fgkslpo
4822,0,im good thinking
4823,1,u r winner u ave specially selected receive cash holiday flight inc speak live operator claim
4824,0,
4825,0,thought bout drink tap spile seven pub gas st broad st canal ok
4826,0,going sleep tired travel
4827,0,haha thinkin
4828,0,yup giving problem mayb jus leave
4829,0,lol trying make day little interesting
4830,0,long get reply defer admission til next semester
4831,0,word checkmate chess come persian phrase shah maat mean king dead goodmorning good day
4832,0,po de need job aha
4833,0,rat hey u ever vote next theme
4834,1,new mobile must go txt nokia collect today txtauction
4835,0,hope pee burn tonite
4836,0,oh rite well im best mate pete went longer week
4837,0,yay ca wait party together
4838,0,photoshop make computer shut
4839,0,boy made fun today ok problem sent one message fun
4840,0,one issue california okay snow manageable
4841,1,private account statement show point call identifier code expires
4842,0,hmmm mayb try e shoppin area one forgot e name hotel
4843,0,awesome gon na soon later tonight
4844,0,need detail online job
4845,1,valued vodafone customer computer picked win prize collect easy call
4846,0,missing inshah allah
4847,0,pls help tell ashley cant find number oh
4848,0,escape theatre going watch kavalan minute
4849,0,increase chance winning
4850,0,either way work lt gt year old hope doesnt bother
4851,0,maybe find something else instead
4852,0,gain right demand trying husband see
4853,0,liked new house
4854,0,fine hope also
4855,0,also north carolina texas atm would go gre site pay test result sent
4856,0,u
4857,0,yes baby need stretch open pussy
4858,0,thanks bomb date phone wanted say
4859,0,ok
4860,0,hey guy know breathing neck get bud anyway able get half track usf tonight
4861,0,response one powerful weapon occupy place others always give response care u gud night swt dream take care
4862,0,nokia phone lovly
4863,1,free message thanks using auction subscription service skip auction txt unsubscribe txt stop customercare
4864,1,bored housewife chat n date rate landline
4865,0,sorry da today wont come play driving clas
4866,0,really sorry lit hair fire
4867,0,oh shit thought trip loooooool make much sense grin sofa reference sleep couch link sent went trip oh babe go celebration rent
4868,0,okey dokey swashbuckling stuff oh
4869,0,watching cartoon listening music amp eve go temple amp church u
4870,0,tension face smiling face waste face innocent face face face face face face lt gt face
4871,0,dip cell dead coming u better respond else shall come back
4872,0,well know mean texting
4873,0,hi dis yijue would happy work wif ü
4874,0,lol oops sorry fun
4875,0,wat happened cruise thing
4876,0,know dat feelin pete wuld get em nuther place nuther time mayb
4877,1,lyricalladie inviting friend reply see stop send stop frnd
4878,0,world happiest frnds never character dey best understanding difference
4879,1,polyphonic tone ur mob every week txt tone free get txtin tell ur friend reply hl
4880,0,yeah open chat click friend list make list easy pie
4881,0,alright tyler got minor crisis home sooner thought asap
4882,0,pick
4883,0,usual u call ard smth
4884,0,new theory argument win situation loses person dont argue ur friend kick amp say always correct
4885,0,many thing antibiotic used chest abdomen gynae infection even bone infection
4886,0,poor girl ca go one day lmao
4887,0,
4888,1,today vodafone number ending selected receive award number match call receive award
4889,0,pls make note exposed also find school anyone else vomiting dog cat house let know later
4890,0,japanese proverb one u none u must indian version one let none leave finally kerala version one stop none make strike
4891,0,sound like could lot time spent chastity device boy grin take beating like good dog going lounge nice long bath
4892,0,worse us half way stop better complete
4893,0,miserable tell u side effect birth control massive gut wrenching cramp first month sleep last night
4894,0,send new number
4895,0,convey regard
4896,1,want latest video handset anytime network min half price line rental reply call delivery tomorrow
4897,0,half year missed friendship
4898,0,cant pick phone right pls send message
4899,0,oh fuck sake like tallahassee
4900,0,haha first person gon na ask
4901,1,ou guaranteed latest nokia phone ipod player prize txt word collect ibhltd
4902,0,taka lor wat time u wan come n look u
4903,1,free polyphonic ringtone text super get free poly tone week sn subscription
4904,0,reaching another stop
4905,0,mean post wrote like many time ritten stuff let sit feeling time angry left hit send stop checked phone got car said sleep bored would time clean fold laundry least make bed
4906,1,warner village c colin farrell swat wkend warner village get free med popcorn show c c kiosk reply sony mre film offer
4907,0,come online today night
4908,0,anything special
4909,0,solihull want anything
4910,0,good day
4911,0,regret inform u nh made never actually report yor local hospital r sorry inconvenience
4912,0,love holiday monday feeling even go dentist hour
4913,0,way tirupur
4914,1,goal arsenal henry v liverpool henry score simple shot yard pas bergkamp give arsenal goal margin min
4915,0,already got flaky parent supposed child job support parent ride age anyway supposed support hurt unintentional hurt nonetheless
4916,0,took hooch walk toaday fell splat grazed knee everything stayed home see tomorrow
4917,0,dropped em omw back
4918,1,time tried contact u pound prize claim easy call per min
4919,0,sitting mu waiting everyone get suite take shower
4920,0,call see facebook huh
4921,0,g say never answer text
4922,0,common hearin r u wat r u ur day let ask u something different u smile today gud evng
4923,0,hi dear call urgnt know whats problem want work problem least tell wating reply
4924,0,oh yah never cancel leh haha
4925,0,go e normal pilate intro
4926,0,ok let u noe leave house
4927,0,oh yes like torture watching england
4928,0,wan na art
4929,0,hopeing pissed remember gone sister something
4930,1,got take take part wrc rally oz u lucozade energy text rally le see pack itcould u
4931,1,hi sexychat girl waiting text text great night chatting send stop stop service
4932,0,good morning boytoy yummy lip sexy bun think crave need
4933,0,match lt gt
4934,0,free call sir
4935,0,hey want anything buy
4936,0,hey babe going ever figure going new year
4937,0,k congratulation
4938,0,g want know fuck
4939,0,cancelled yeah baby well sound important understand darlin give ring later fone love kate x
4940,0,tomarrow want got court lt decimal gt come bus stand
4941,0,ü go home liao ask dad pick
4942,0,omg make wedding chapel frontierville get good stuff
4943,0,eatin lor goin back work soon e mountain deer show huh watch liao nice
4944,0,check mailed varma kept copy regarding allah
4945,0,wrong phone phone answer one assume people well
4946,0,anyway think secure anything lem know want drive south chill
4947,0,already back home probably
4948,1,great news call freefone claim guaranteed cash gift speak live operator
4949,1,hi amy sending free phone number couple day give access adult party
4950,0,bus way calicut
4951,0,hi probably much fun get message thought id txt u co im bored james farting night
4952,0,hi baby im sat bloody bus mo wont home wan na somethin later call later ortxt back jess xx
